Hearing ID,Date,Title,PDF link,Raw Text link
tq_71,"u'August 28, 2006'","House Hearing, 109th Congress
									 - NO CHILD LEFT BEHIND: SUCCESSES AND CHALLENGES OF IMPLEMENTATION IN URBAN AND SUBURBAN SCHOOLS",http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg29626/pdf/CHRG-109hhrg29626.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg29626/html/CHRG-109hhrg29626.htm
tq_72,"u'March 4, 2004'","S. Hrg. 108-745 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2005",http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg92155/pdf/CHRG-108shrg92155.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg92155/html/CHRG-108shrg92155.htm
tq_73,"u'May 25, 2010'",S. Hrg. 111-1133 - ESEA REAUTHORIZATION: EARLY CHILDHOOD EDUCATION,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg56846/pdf/CHRG-111shrg56846.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg56846/html/CHRG-111shrg56846.htm
tq_74,"u'March 1, 2001'","S. Hrg. 107-404, Part 1 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2002",http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg70756/pdf/CHRG-107shrg70756.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg70756/html/CHRG-107shrg70756.htm
tq_75,"u'May 20, 2009'","House Hearing, 111th Congress
									 - THE OBAMA ADMINISTRATION'S EDUCATION AGENDA",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg49598/pdf/CHRG-111hhrg49598.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg49598/html/CHRG-111hhrg49598.htm
tq_76,"u'July 17, 2008'","House Hearing, 110th Congress
									 - MAYOR AND SUPERINTENDENT PARTNERSHIPS IN EDUCATION: CLOSING THE ACHIEVEMENT GAP",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg43311/pdf/CHRG-110hhrg43311.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg43311/html/CHRG-110hhrg43311.htm
tq_77,"u'January 13, 2009'",S. Hrg. 111-306 - CONFIRMATION OF ARNE DUNCAN,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg46551/pdf/CHRG-111shrg46551.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg46551/html/CHRG-111shrg46551.htm
tq_78,"u'March 9, 2010'",S. Hrg. 111-885 - ESEA REAUTHORIZATION: THE IMPORTANCE OF A WORLD-CLASS K-12 EDUCATION FOR OUR ECONOMIC SUCCESS,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg55474/pdf/CHRG-111shrg55474.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg55474/html/CHRG-111shrg55474.htm
tq_79,"u'March 5, 1998'","S. Hrg. 105-872, Part 1 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 1999",http://www.gpo.gov:80/fdsys/pkg/CHRG-105shrg46105/pdf/CHRG-105shrg46105.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-105shrg46105/html/CHRG-105shrg46105.htm
tq_80,"u'April 25, 2001'",S. Hrg. 107-442 - DEPARTMENTS OF VETERANS AFFAIRS AND HOUSING AND URBAN DEVELOPMENT AND INDEPENDENT AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2002,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg70873/pdf/CHRG-107shrg70873.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg70873/html/CHRG-107shrg70873.htm
tq_81,"u'March 1, 2006'",S. Hrg. 109-393 - PROTECTING AMERICA'S COMPETITIVE EDGE ACT (S. 2198): HELPING K-12 STUDENTS LEARN MATH AND SCIENCE BETTER,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg26426/pdf/CHRG-109shrg26426.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg26426/html/CHRG-109shrg26426.htm
tq_82,"u'December 31, 2006'","S. Hrg. 109 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2007",http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg59104229/pdf/CHRG-109shrg59104229.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg59104229/html/CHRG-109shrg59104229.htm
tq_83,"u'March 13, 2007'","House Hearing, 110th Congress
									 - SCIENCE AND TECHNOLOGY LEADERSHIP IN A 21ST CENTURY GLOBAL ECONOMY",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg33801/pdf/CHRG-110hhrg33801.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg33801/html/CHRG-110hhrg33801.htm
tq_84,"u'January 6, 2005'",S. Hrg. 109-88 - NOMINATION OF MARGARET SPELLINGS,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg97751/pdf/CHRG-109shrg97751.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg97751/html/CHRG-109shrg97751.htm
tq_85,"u'May 19, 2010'","House Hearing, 111th Congress
									 - RESEARCH AND BEST PRACTICES ON SUCCESSFUL SCHOOL TURNAROUND",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg56353/pdf/CHRG-111hhrg56353.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg56353/html/CHRG-111hhrg56353.htm
tq_86,"u'March 14, 2007'",S. Hrg. 110-28 - FEDERAL FUNDING FOR THE NO CHILD LEFT BEHIND ACT,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg35329/pdf/CHRG-110shrg35329.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg35329/html/CHRG-110shrg35329.htm
tq_87,"u'March 19, 2003'","S. Hrg. 108-218 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2004",http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg85932/pdf/CHRG-108shrg85932.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg85932/html/CHRG-108shrg85932.htm
tq_88,"u'March 23, 2007'","House Hearing, 110th Congress
									 - IMPACT OF NO CHILD LEFT BEHIND ON ENGLISH LANGUAGE LEARNERS",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg34017/pdf/CHRG-110hhrg34017.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg34017/html/CHRG-110hhrg34017.htm
tq_89,"u'March 8, 2001'","House Hearing, 107th Congress
									 - TECHNOLOGY AND EDUCATION: A REVIEW OF FEDERAL, STATE, AND PRIVATE SECTOR PROGRAMS",http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg71485/pdf/CHRG-107hhrg71485.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg71485/html/CHRG-107hhrg71485.htm
tq_90,"u'March 25, 1998'","House Hearing, 105th Congress
									 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR 1999",,http://www.gpo.gov:80/fdsys/pkg/CHRG-105hhrg48490/html/CHRG-105hhrg48490.htm
tq_91,"u'July 30, 2009'","House Hearing, 111th Congress
									 - A SYSTEMS APPROACH TO IMPROVING K-12 STEM EDUCATION",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg51162/pdf/CHRG-111hhrg51162.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg51162/html/CHRG-111hhrg51162.htm
tq_92,"u'February 26, 2009'","House Hearing, 111th Congress
									 - BEYOND THE CLASSROOM: INFORMAL STEM EDUCATION",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg47611/pdf/CHRG-111hhrg47611.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg47611/html/CHRG-111hhrg47611.htm
tq_93,"u'January 23, 2008'","House Hearing, 110th Congress
									 - INVESTING IN EARLY EDUCATION: PATHS TO IMPROVING CHILDREN'S SUCCESS",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg40225/pdf/CHRG-110hhrg40225.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg40225/html/CHRG-110hhrg40225.htm
tq_94,"u'March 4, 2010'","House Hearing, 111th Congress
									 - REFORM IN K-12 STEM EDUCATION",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg55840/pdf/CHRG-111hhrg55840.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg55840/html/CHRG-111hhrg55840.htm
tq_95,"u'March 9, 1999'","House Hearing, 106th Congress
									 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR 2000",,http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg56783/html/CHRG-106hhrg56783.htm
tq_96,"u'March 30, 2006'","House Hearing, 109th Congress
									 - K-12 SCIENCE AND MATH EDUCATION ACROSS THE FEDERAL AGENCIES",http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg26798/pdf/CHRG-109hhrg26798.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg26798/html/CHRG-109hhrg26798.htm
tq_97,"u'March 17, 2010'",S. Hrg. 111-911 - ESEA REAUTHORIZATION: THE OBAMA ADMINISTRATION'S ESEA REAUTHORIZATION PRIORITIES,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg55620/pdf/CHRG-111shrg55620.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg55620/html/CHRG-111shrg55620.htm
tq_98,"u'July 15, 2011'",S. Hrg. 112-849 - EDUCATING OUR CHILDREN TO SUCCEED IN THE GLOBAL ECONOMY,http://www.gpo.gov:80/fdsys/pkg/CHRG-112shrg86584/pdf/CHRG-112shrg86584.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112shrg86584/html/CHRG-112shrg86584.htm
tq_99,"u'March 2, 2005'","S. Hrg. 109 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2006",http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg49104171/pdf/CHRG-109shrg49104171.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg49104171/html/CHRG-109shrg49104171.htm
tq_100,"u'March 29, 2007'","House Hearing, 110th Congress
									 - HOW NCLB AFFECTS STUDENTS WITH DISABILITIES",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg34174/pdf/CHRG-110hhrg34174.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg34174/html/CHRG-110hhrg34174.htm
tq_101,"u'April 17, 2001'",S. Hrg. 107-47 - NATIONAL WRITING PROJECT,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg72751/pdf/CHRG-107shrg72751.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg72751/html/CHRG-107shrg72751.htm
tq_102,"u'December 31, 2005'","S. Hrg. 109 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2006",http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg49104164/pdf/CHRG-109shrg49104164.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg49104164/html/CHRG-109shrg49104164.htm
tq_103,"u'April 18, 2012'",S. Hrg. 112-906 - EFFECTIVE STRATEGIES FOR ACCELERATED LEARNING,http://www.gpo.gov:80/fdsys/pkg/CHRG-112shrg90994/pdf/CHRG-112shrg90994.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112shrg90994/html/CHRG-112shrg90994.htm
tq_104,"u'September 30, 2009'","S. Hrg. 111 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2010",http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg99104412/pdf/CHRG-111shrg99104412.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg99104412/html/CHRG-111shrg99104412.htm
tq_105,"u'September 30, 2009'","S. Hrg. 111 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2011",http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg99104415/pdf/CHRG-111shrg99104415.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg99104415/html/CHRG-111shrg99104415.htm
tq_106,"u'May 12, 2008'","House Hearing, 110th Congress
									 - STEM EDUCATION BEFORE HIGH SCHOOL: SHAPING OUR FUTURE SCIENCE, TECHNOLOGY, ENGINEERING AND MATH LEADERS OF TOMORROW BY INSPIRING OUR CHILDREN TODAY",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg42122/pdf/CHRG-110hhrg42122.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg42122/html/CHRG-110hhrg42122.htm
tq_107,"u'April 13, 2010'",S. Hrg. 111-1113 - ESEA REAUTHORIZATION: SCHOOL TURNAROUND,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg56034/pdf/CHRG-111shrg56034.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg56034/html/CHRG-111shrg56034.htm
tq_108,"u'January 31, 2003'",S. Hrg. 108-162 - DEPARTMENTS OF VETERANS AFFAIRS AND HOUSING AND URBAN DEVELOPMENT AND INDEPENDENT AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2004,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg85944/pdf/CHRG-108shrg85944.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg85944/html/CHRG-108shrg85944.htm
tq_109,"u'May 23, 2002'",S. Hrg. 107-479 - AMERICA'S SCHOOLS: PROVIDING EQUAL OPPORTUNITY OR STILL SEPARATE AND UNEQUAL?,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg79941/pdf/CHRG-107shrg79941.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg79941/html/CHRG-107shrg79941.htm
tq_110,"u'April 9, 2014'",S. Hrg. 113-383 - INDIAN EDUCATION SERIES: INDIAN STUDENTS IN PUBLIC SCHOOLS: CULTIVATING THE NEXT GENERATION,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg89678/pdf/CHRG-113shrg89678.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg89678/html/CHRG-113shrg89678.htm
tq_111,"u'April 24, 2001'","House Hearing, 107th Congress
									 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION APPROPRIATIONS FOR 2002",,http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg74834/html/CHRG-107hhrg74834.htm
tq_112,"u'March 21, 2002'",S. Hrg. 107-363 - IDEA: WHAT'S GOOD FOR KIDS? WHAT WORKS FOR SCHOOLS?,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg78448/pdf/CHRG-107shrg78448.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg78448/html/CHRG-107shrg78448.htm
tq_113,"u'March 9, 2000'","House Hearing, 106th Congress
									 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR 2001",,http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg64385/html/CHRG-106hhrg64385.htm
tq_114,"u'February 7, 2013'",S. Hrg. 113-400 - NO CHILD LEFT BEHIND: EARLY LESSONS FROM STATE FLEXIBILITY WAIVERS,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg78922/pdf/CHRG-113shrg78922.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg78922/html/CHRG-113shrg78922.htm
tq_115,"u'July 27, 2011'","S. Hrg. 112 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2012",http://www.gpo.gov:80/fdsys/pkg/CHRG-112shrg19104444/pdf/CHRG-112shrg19104444.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112shrg19104444/html/CHRG-112shrg19104444.htm
tq_116,"u'January 9, 2007'","S. Hrg. 110-400 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2008",http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg33926/pdf/CHRG-110shrg33926.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg33926/html/CHRG-110shrg33926.htm
tq_117,"u'September 14, 2011'","House Hearing, 112th Congress
									 - EDUCATION REFORMS: EXAMINING THE FEDERAL ROLE IN PUBLIC SCHOOL ACCOUNTABILITY",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg68265/pdf/CHRG-112hhrg68265.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg68265/html/CHRG-112hhrg68265.htm
tq_118,"u'April 14, 2010'","S. Hrg. 111 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2011",http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg99104398/pdf/CHRG-111shrg99104398.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg99104398/html/CHRG-111shrg99104398.htm
tq_119,"u'February 26, 2004'",S. Hrg. 108-776 - DEPARTMENTS OF VETERANS AFFAIRS AND HOUSING AND URBAN DEVELOPMENT AND INDEPENDENT AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2005,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg92167/pdf/CHRG-108shrg92167.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg92167/html/CHRG-108shrg92167.htm
tq_120,"u'September 23, 1999'","House Hearing, 106th Congress
									 - 59-654cc",http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg59654/pdf/CHRG-106hhrg59654.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg59654/html/CHRG-106hhrg59654.htm
tq_121,"u'March 8, 2007'","House Hearing, 110th Congress
									 - IMPROVING THE LABORATORY EXPERIENCE FOR AMERICA'S HIGH SCHOOL STUDENTS",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg33612/pdf/CHRG-110hhrg33612.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg33612/html/CHRG-110hhrg33612.htm
tq_122,"u'February 9, 2006'",S. Hrg. 109-289 - THE ROLE OF EDUCATION IN GLOBAL COMPETITIVENESS,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg26056/pdf/CHRG-109shrg26056.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg26056/html/CHRG-109shrg26056.htm
tq_123,"u'May 7, 2008'","S. Hrg. 110-806 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2009",http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg41260/pdf/CHRG-110shrg41260.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg41260/html/CHRG-110shrg41260.htm
tq_124,"u'June 3, 2009'","S. Hrg. 111 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2010",http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg89104370/pdf/CHRG-111shrg89104370.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg89104370/html/CHRG-111shrg89104370.htm
tq_125,"u'March 19, 2009'","House Hearing, 111th Congress
									 - IMPROVING EARLY CHILDHOOD DEVELOPMENT POLICIES AND PRACTICES",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg47944/pdf/CHRG-111hhrg47944.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg47944/html/CHRG-111hhrg47944.htm
tq_126,"u'March 9, 2011'","House Hearing, 112th Congress
									 - THE BUDGET AND POLICY PROPOSALS OF THE U.S. DEPARTMENT OF EDUCATION",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg64795/pdf/CHRG-112hhrg64795.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg64795/html/CHRG-112hhrg64795.htm
tq_127,"u'February 10, 2011'","House Hearing, 112th Congress
									 - EDUCATION IN THE NATION: EXAMINING THE CHALLENGES AND OPPORTUNITIES FACING AMERICA'S CLASSROOMS",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg64229/pdf/CHRG-112hhrg64229.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg64229/html/CHRG-112hhrg64229.htm
tq_128,"u'April 6, 2006'","House Hearing, 109th Congress
									 - BUILDING AMERICA'S COMPETITIVENESS: EXAMINING WHAT IS NEEDED TO COMPETE IN A GLOBAL ECONOMY",http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg27978/pdf/CHRG-109hhrg27978.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg27978/html/CHRG-109hhrg27978.htm
tq_129,"u'April 21, 2001'",S. Hrg. 107-334 - IMPACT OF THE NATIONAL EDUCATION BUDGET ON IOWA SCHOOLS,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg72851/pdf/CHRG-107shrg72851.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg72851/html/CHRG-107shrg72851.htm
tq_130,"u'March 18, 2010'","House Hearing, 111th Congress
									 - ELEMENTARY AND SECONDARY EDUCATION ACT REAUTHORIZATION: ADDRESSING THE NEEDS OF DIVERSE STUDENTS",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg55304/pdf/CHRG-111hhrg55304.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg55304/html/CHRG-111hhrg55304.htm
tq_131,"u'April 4, 2000'","House Hearing, 106th Congress
									 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR 2001",,http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg64781/html/CHRG-106hhrg64781.htm
tq_132,"u'March 1, 2006'","S. Hrg. 109 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, EDUCATION, AND RELATED AGENCIES APPROPRIATIONS",http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg49104190/pdf/CHRG-109shrg49104190.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg49104190/html/CHRG-109shrg49104190.htm
tq_133,"u'April 22, 2010'",S. Hrg. 111-1116 - ESEA REAUTHORIZATION: MEETING THE NEEDS OF THE WHOLE STUDENT,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg56196/pdf/CHRG-111shrg56196.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg56196/html/CHRG-111shrg56196.htm
tq_134,"u'April 19, 2005'",S. Hrg. 109-155 - COMBATING TERRORISM THROUGH EDUCATION: THE NEAR EAST AND SOUTH ASIAN EXPERIENCE,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg24020/pdf/CHRG-109shrg24020.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg24020/html/CHRG-109shrg24020.htm
tq_135,"u'April 17, 2013'","S. Hrg. 113 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2014",http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg39104533/pdf/CHRG-113shrg39104533.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg39104533/html/CHRG-113shrg39104533.htm
tq_136,"u'December 31, 2008'","S. Hrg. 110 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2009",,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg79104317/html/CHRG-110shrg79104317.htm
tq_137,"u'May 12, 2009'","House Hearing, 111th Congress
									 - AMERICA'S COMPETIVENESS THROUGH HIGH SCHOOL REFORM",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg49499/pdf/CHRG-111hhrg49499.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg49499/html/CHRG-111hhrg49499.htm
tq_138,"u'April 30, 2014'","S. Hrg. 113 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2015",http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg49104576/pdf/CHRG-113shrg49104576.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg49104576/html/CHRG-113shrg49104576.htm
tq_139,"u'February 14, 2013'","House Hearing, 113th Congress
									 - RAISING THE BAR: HOW EDUCATION INNOVATION CAN IMPROVE STUDENT ACHIEVEMENT",http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg78695/pdf/CHRG-113hhrg78695.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg78695/html/CHRG-113hhrg78695.htm
tq_140,"u'September 16, 2009'","S. Hrg. 111-419 - A REVIEW AND ASSESSMENT OF THE USE, IMPACT, AND ACCOMPLISHMENTS OF FEDERAL APPROPRIATIONS PROVIDED TO IMPROVE THE EDUCATION OF CHILDREN IN THE DISTRICT OF COLUMBIA",http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg52939/pdf/CHRG-111shrg52939.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg52939/html/CHRG-111shrg52939.htm
tq_141,"u'March 13, 2001'","House Hearing, 107th Congress
									 - DEPARTMENT OF EDUCATION FISCAL YEAR 2002 BUDGET PRIORITIES",http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg70996/pdf/CHRG-107hhrg70996.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg70996/html/CHRG-107hhrg70996.htm
tq_142,"u'June 17, 2010'",S. Hrg. 111-713 - INDIAN EDUCATION: DID THE NO CHILD LEFT BEHIND ACT LEAVE INDIAN STUDENTS BEHIND?,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg62197/pdf/CHRG-111shrg62197.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg62197/html/CHRG-111shrg62197.htm
tq_143,"u'June 13, 2002'",S. Hrg. 107-517 - IMPLEMENTATION OF READING PROGRAMS AND STRATEGIES,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg80344/pdf/CHRG-107shrg80344.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg80344/html/CHRG-107shrg80344.htm
